cluster_id;count;timespan;gap;locations;average_length;starting_title;starting_date;ending_date;end month;end decade;Span;ending_country;starting_country;starting_location;starting_year;all_locations;all_titles;all_countries;crossed;out_date;in_date;out_city;out_country;in_city;in_country;genre;first_text
cluster_30965516;5;6497;18;3;1677;;1781-09-21T00:00:00Z;1799-07-06T00:00:00Z;7;1790;year+;Sweden;Sweden;Göteborg;1781;['Göteborg', 'Stockholm', 'Gävle'];['Götheborgs Allehanda', 'Stockholmsposten', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;advice;"annen önflar ingen ting högre, än at lili sin slagt aga en afbild af fin watt. De stickade ej lange sedan en ansenlig »längd Fruntimmer lil Amerieanfle Generalen Sullivan, nied trägen anhållan, at han wille flänka deras Ration en ättling af sit blod. Deras räa npfosiran gör mannernc mycket grefwe och känflolöje för alt hnxid wällust heter, men deremot fä mycket ifrigare i deras plikters iakttagande. "" Fly Qwinnors retcltelfer och sinliga nöjen, säga Gubbarne til Ungdomen; den lid kominer, dä fienden anfaller wära Besittningar, och söker»ted wälö förstöra wära boningar; dägäl, ler det, at nied taxper arin bjuda honoui spetsen; och ont dä tinder TroutpctcnS ljud esra hustrurs klago-rop fä förswaga edert mod och hindra eder i loppet, flolcn i af blygd pränta eder lil döds, när I blifwcn de siste ibland stridsmännen."" Dessutom inprägla de sorgfälligt Gästfrihetens helgade ratt hos sina barn.' ” Bemöten, saga de. Främlingar, med aktning och wanflap; af köra handers arbete och tncd Landets frufter flolen I nara delli; edert öga flat leda deln, eder högra hand flal förswara deni, och Z flolen wäga edert egit lif för at rädda deras."" Denna Narioit har ganfla tydeligt begrep om det mait kallar, Ägendom. Derföre nar de bygga Städet, dela de gamle ganfla noga den dertil hörande grunden, hwaraf en del affliljes til teasivr-jagt. De känna äfwcn ganfla wäl ben ohyggeliga sjuka, four tued Perus och Mexicos rikedomar kommit lil Europa , ilten med en undranswärd lätthet förstä de at bota den. Igenom et ganfla enfaldigt medel ätersiälla de ben Luke'inom 10 a ia dagar fulkomligcn til halsan, men de wilja ej för all wcrldens skatter uptacka detta botemedlet, ty de tro det förlora sin werka», ont andra fä lära det. I"
cluster_6796507;4;6473;17;4;987;;1780-08-21T00:00:00Z;1798-05-12T00:00:00Z;5;1790;year+;Sweden;Sweden;Stockholm;1780;['Stockholm', 'Göteborg', 'Gävle', 'Falun'];['Fahlu Weckoblad', 'Stockholmsposten', 'Götheborgska Nyheter', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;stories;. mänad 1780 til Pettersburg. Sä snart han war anländ, bcgärte han audience hos Kejsarinnan. Mit ärende fade han, är icke at begära nä, got, utan allenast för at fä den nöden at ännu en gäng, innan jag dör, se Hennes Maj:t. Dä han ändteligen blef presenterad, sade han sig komma ihog, at Kejsarinnan köpt af honom ätffilliga präktiga Ur til sin Kröning, och at äminnelsen deraf och crkänflan samt det myckna goda han hört talas om Hennes regering, more anledning til hans resa,hwarwid han hade för ändamäl at se Kejsarinnan och kytza hennes hand. Sedan detta blifwit honom tillätit, wille han, pä det högsta förnögd, gä sin wäg, dä Kejsarinnan frägade om han önskade krägot annat, hwartil han swarade nej. Hennes Maj:t lät dä tilställa honom lso Roubler, som han dock ej wille ta emot. Hon tog dä en Guldkedja och fäste den pä hans hals. Han wille äfwen lemna den tilbakars, intil desi Kejsarinnan förklarade wid sin onäd, at han ssulle behälla densamma. Han lät sig dä nöja härmed: men med förbehäll at ha
cluster_30965576;7;6209;17;3;423;;1780-02-26T00:00:00Z;1797-02-25T00:00:00Z;2;1790;year+;Sweden;Sweden;Göteborg;1780;['Göteborg', 'Stockholm', 'Gävle'];['Götheborgska Nyheter', 'Götheborgs Allehanda', 'Dagligt Allehanda', 'Stockholmsposten', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;news;lsit rätta och a«tagna namn, blifwet Utnämnd, och Åklagaren icke Upgifwtt och med laga ssäl och bewis fultygat des föriiienan» be, ot näaon i synnerhet beteknades mcd desse titlar, eller med wersarnf päsyfrades? altsZ finner Kvngl. HosRatten, a.'Kamners-Rätteii icke haft tilräcfcliij anledning at härföre »lagga Smitt, hwilken wid sidant förewettande icke »pärer ssyldig ak upgifwa Auttoien, n.iavl answar, utan
cluster_30965485;4;6161;10;3;455;;1775-03-03T00:00:00Z;1792-01-14T00:00:00Z;1;1790;year+;Sweden;Sweden;Göteborg;1775;['Göteborg', 'Stockholm', 'Gävle'];['Götheborgs Allehanda', 'Stockholmsposten', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;stories;l war en lard Person, C at han satt in 2 da Clasie Upsalia, bä warMw Ifwer e» danst karl Scholämastare, han war allom on, och näpste K. Göstaf hört. K. Göstas gick dä kladder i rödt angell!, och hade Silfdark pä Ltfwet. Nar nu denne M:r Ismer en gäng hade straffat Göstaf, drog han sin dart och flög nid genom Alexandrum, som dä brukades, och fade : Hey, jag tör gifwa tig och lin Schole - - gick dermed uth och kom aldrig der mera. Ivarus fader Nobilium naii nolunt ali^idd pa
cluster_30965578;5;6143;16;3;790;;1780-02-29T00:00:00Z;1796-12-24T00:00:00Z;12;1790;year+;Sweden;Sweden;Göteborg;1780;['Göteborg', 'Stockholm', 'Gävle'];['Götheborgs Allehanda', 'Stockholmsposten', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;stories;". Utdrag af et bref ifrän Lrlang, e» liten Stad i Lranken i Tystlanv. Det tildrog sig npligen uti Marck, ej långt häri rä», en ömkelig händelfe Kprkohcrden i Bvn hade vräbikat om Abraham, dä han skulle offra sin Son. Denna pradika wäckte en disrut imellan Ringkarlen pä stallet och Byns Färe-waktare: den sörre pästod, at sidan tro ej mer gäfwos nu för tiden; den senare förmente twärtom, ^enwäl sunnos» och hwatz honom angeck, sä were han färdig ak upoffra alla z barn, om Gud befalte honom ket. Under det han sä talade, halp han sin»Camerade »t tömma några boukeiller: Liqveu;en angrep hufwudet och mannen grek sink hem. I wägen inbillade han sig at Gud hade befalt hcnom göra det offer, han strutit af, och han werkstalde det, sä snart han kom hem: hwarpä han gelk bott til sin hjord. Hanö hustru ivar frinwarande, och man kan föreställa sig henne- bestörtning, di hon feck se sina z:ne barn mördade. Hon lopp med rop och skri at kalia sin man, som tvckke si"
cluster_30965505;12;6032;7;4;760;;1782-09-20T00:00:00Z;1799-03-27T00:00:00Z;3;1790;year+;Sweden;Sweden;Göteborg;1782;['Göteborg', 'Stockholm', 'Karlstad', 'Jönköping'];['Hwad Nytt?', 'Stockholmsposten', 'Götheborgs Allehanda', 'Carlstads Weckotidningar', 'Jönköpings Allahanda'];['Sweden'];;;;;;;;stories;"ndet tilen wiss Apothecare i Skäne. Af denna min Recest härjämte har jag esterttvanligheten at utnämna efter Recest, säsvm medföljer'med Pästen; dek jag kunde af min strifwclse härstädes' ronkinuera af min Herres ödmjukaste och Npudesammaste, hwarwid jag härmedelst beswärar det at min»herre täcktes med detta inneliggande Recest läka blifva de» samma uti Patienten innebunde», hwilket jagj !sl«r Recest begär ane sktlo. härmedelst och medföler 20 g. spelte, hwaraf ja"
cluster_6845531;5;5934;10;5;812;;1780-11-20T00:00:00Z;1797-02-18T00:00:00Z;2;1790;year+;Sweden;Sweden;Stockholm;1780;['Stockholm', 'Göteborg', 'Karlstad', 'Falun', 'Gävle'];['Fahlu Weckoblad', 'Stockholmsposten', 'Hwad Nytt?', 'Weckoblad För Gefleborgs Län', 'Carlstads Weckotidningar'];['Sweden'];;;;;;;;advice;"ch borde i synnerhet aldrig tillätas barn; sin stadeli^afte wärkan wisar dock Tobaken uti Rökandet; det betager matZusten, stämmer tänderna, gör gomen och tungans papiller känssolösa, förswagar otroligt magen genom salivens bortförande, betsar blodet och förordsakar nästan altid hemorhoidalista krämpor, spänningar och ryggwärk; en utländff Medicus förmäler om en ej längesedan i hög älder afsomnad förnäm Tysk Herre, hwilken i sine pngre är starkt rökte Engelsk Tobak, men kände sig nästan aldxig frist, han uptäckte sjukdomens anledning, rökte lindrigare sorter, blef nägot lisad, och siuteligen jemte lusten at röka, öfwerwant aldeles sina plägor. Det är icke utan, at Tobak wid sina tilfällen är et Medicin; i Pesttider och dä fara $r för smitta wid epidemiska farsoter, kan Tobak räknas bland Preservativer, äfwen nyttjas af Fruntimmer i Hysteriffa sjukdomar; wid swära obstructiones viscerum gör ofta et Tobaks cllstir en nyttig werkan; men denna krydda bör dock aldrig brukas utan en ärfaren läkares anwisning. O! at mine landsmän en gäng mätte besinna sit egit bästa, och ej förkorta sina dagar och tilffynda sig en förtida och kraftig alderdom genom en fäwist lystnad at snusa och röka. Det wanhedrar en uplyst Natiou, at hämta en sa osnygg och stadelig sed frän wilda folkslag; emedlenid afbördar jag mig en glad pligt, när jag för den om lif och hälsa ömsinte Medborgaren, blottar en orsak, som fördärfwat sä mänga, kanffe om Tobak ej warit känd, eljest friske och raste männisto"
cluster_6845530;4;5926;10;4;732;;1780-11-28T00:00:00Z;1797-02-18T00:00:00Z;2;1790;year+;Sweden;Sweden;Göteborg;1780;['Göteborg', 'Karlstad', 'Falun', 'Gävle'];['Fahlu Weckoblad', 'Hwad Nytt?', 'Weckoblad För Gefleborgs Län', 'Carlstads Weckotidningar'];['Sweden'];;;;;;;;advice;"nsenlig del förswinner, och hos somliga aldeles förloras; det uttorkar hufwudets watstor, särdeles dem som fuckta ögonen, förordsakar swindel och borde i synnerhet aldrig tillätas barn; sin stadeli^afte wärkan wisar dock Tobaken uti Rökandet; det betager matZusten, stämmer tänderna, gör gomen och tungans papiller känssolösa, förswagar otroligt magen genom salivens bortförande, betsar blodet och förordsakar nästan altid hemorhoidalista krämpor, spänningar och ryggwärk; en utländff Medicus förmäler om en ej längesedan i hög älder afsomnad förnäm Tysk Herre, hwilken i sine pngre är starkt rökte Engelsk Tobak, men kände sig nästan aldxig frist, han uptäckte sjukdomens anledning, rökte lindrigare sorter, blef nägot lisad, och siuteli"
cluster_6798072;4;5734;11;4;1251;;1782-09-13T00:00:00Z;1798-05-26T00:00:00Z;5;1790;year+;Sweden;Sweden;Göteborg;1782;['Göteborg', 'Stockholm', 'Falun', 'Gävle'];['Fahlu Weckoblad', 'Stockholmsposten', 'Hwad Nytt?', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;stories;"arleksbref frän en ung Student til stn Fästemö. Min käraste Wän. Gud styrte dig i dm tro. 1 ttaf det, at du war sä wankelmodig, dä jag sista gängen war hos dig, och just deraf har jag tagit mig anledning at borja detta mit bref med: Gud styrke din tro; det wil sä mycket säga: Gud gifm tig et Hjeltehjerta, at kunna göra mvtständ, mot bins anfäktning och försök, dä han kommer som et rytande Lejon och stukar hwem han kan, det är: den ene förer han pä förtwiffan, den andre söker han genom jämmer, grätande, wankelmodighet med mera, at komma pä willostigar. Fastän jag icke hafwer skäl at fä ffrifwa denna gängen, men efter som du gret sista gängen jag war hos dig, sä skulle jag wälicke förmoda, at Syster härnäst jag kommer, ffulle äfwen sä göra, ty om jag fär det se, kan jag icke utan med et ängsligt sinne, uthärda min lefnad, sä snart jag tänker pä. at du, som jag utsett til min Wän, gräter, och när jag tänker deruppä, si dä stär jag med darrande leder, meden ffälfwande kropp, med tärar ner ät mina käftar, ja, bloden i mina ädror kallnar. Jag kan wist säga, at när jag gick ifrän dig, och kom hem, och det rann mig i hvgen, at et bref, som war af sä ringa wärde, kunde prätza tärar af dina ögon; et bref som war sammansatt i största wälmening, uti hwilket intet swek w"
cluster_31773111;5;5709;15;3;743;;1783-04-08T00:00:00Z;1798-11-24T00:00:00Z;11;1790;year+;Sweden;Sweden;Göteborg;1783;['Göteborg', 'Karlstad', 'Gävle'];['Götheborgs Allehanda', 'Carlstads Weckotidningar', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;stories;"ius 1758- Nöjen äi o får Minnissan xfter arbete sä nödiga, svin sömnen ester wakande, och den ckr den olyckeligaste, som finner intet nöje. Ju starkare och wigtigare ar» bete, dest onmgängcligare är hwila och ro; men hwila utan ro ar melancholie. Det förnämsta, svin Skaparen giswit männiffor för sit arbete, är hwila med ro, och tit ar winna en sadan sörmon, arbeta alla männiffor. Alla werldenes Herrar vch Potentater haswa derföre ntwalt sina nöjen, under hwilka de mätte hwila sig nägra stunder ifra den tunga Regements-bordan. Fvrdna werlden, som ännu måste leswa af Ollon, har sett somligt as dem \o* fa sit nöje i sus och dus, i spel och masqverader, i kämpande och uptäg, i jagt ocy Frustugor. . . ' Men sedan säd vch ädlare frukter bliswit upsundne, haswa de uplyste werldenes Herrar fatt en finare smak, snart sagt, öfwer hela Europa, och dc» merändels allmänt uti Raturalie- Samlingar. Mvderne, som öfwe"
cluster_30965501;5;5632;16;3;665;;1782-12-17T00:00:00Z;1798-05-19T00:00:00Z;5;1790;year+;Sweden;Sweden;Göteborg;1782;['Göteborg', 'Stockholm', 'Falun'];['Götheborgs Allehanda', 'Stockholmsposten', 'Fahlu Weckoblad'];['Sweden'];;;;;;;;advice;"nd. Nägor for 6ushäl!nt'ngcn/'ngcn/ När man lättt' mala god ren säd, bör Mölnaren lemna ättondedelen mer« mjöl, efter det mätt, hwarmed man förut lätit mata säden. —Rar hönsen blifwa wäl stötte och om wintren wäl födde, bör man efter en god höna ärligen hafwa 8 til 9 tiog ägg. Toppar af nästor hackade och torkade, Sladdade i deras föda, gör at de wärpa flitigt. Under wärpetiden gifwes d&gt;m kokad hasta warm, hwarefter de fiola lägga stora!agg. En hona bör ej blifwa öfwer z är gammal. — Wärman uti mjölkkammaren bör 0 öfwerstiga 18 grader as Rc.v&gt;murs Thermometer, annars rinner mjölken for hastigt tiisamman, och gräddan hii!i&gt;»,iH ac wäl stilja sig frän tvatten-partiklarn"
cluster_31090840;7;5573;16;4;944;;1780-11-17T00:00:00Z;1796-02-20T00:00:00Z;2;1790;year+;Sweden;Sweden;Stockholm;1780;['Stockholm', 'Lund', 'Falun', 'Norrköping'];['Dagligt Allehanda', 'Lunds Weckoblad', 'Fahlu Weckoblad', 'Norrköpings Tidningar'];['Sweden'];;;;;;;;stories;"CCn Bonde gick til fin Fussmägtig at rädgöra med honom i anseende til en Rättegäng. Du förlorar Sin ^ sak min Gubbe, sade Advocaten, se här ar Lagen som fördömer dig, hwaiwid hon wisade honem 5. t Lagboken. Bonden bad honom det oaktadt fullfölja Proeehen, emedan det worc möjeligt at Domaren kunde miötaga sig. I det samma nödgade nägon engelägenhel Advocaten at gä utur rummet, dä Bondcn som «ar ensam, betiänte fin of tilfåS-t a» risiva ur Lagboken den sikan . som. innehöll den wi'rige §.» och styndåde sig bärt de» svitaste han kuude, gansta sörnögd med sig s&gt;elf ösw.r sin lyckliga upfinning. Sake» kom sör Domstolen, dä Advocaten igenom si» wältaliqhet förblindade Härad.yöfd. gen och want Pioeeven. Du har emot förmodar. rou. nit, sade Advocaten til Bonden, som han träffade i Förmaket. Det wilitc jag no» flirut Herre, swcrade Bonden, jag kunde ju intet förlora sä länge Lagen som fördömde mig, isar t mina egna händer, här är han, tillade han, t det han wisade Advocaten det ulrisna bladet ur Lagbo"
cluster_30894990;5;5561;10;3;1559;;1780-03-07T00:00:00Z;1795-05-29T00:00:00Z;5;1790;year+;Sweden;Sweden;Göteborg;1780;['Göteborg', 'Stockholm', 'Linköping'];['Götheborgs Allehanda', 'Stockholmsposten', 'Linköpingsbladet'];['Sweden'];;;;;;;;advice;"och brnk i Frankrike. I början as förlidet Seculum, hade någre Holländste och Ängelste Köpman fattat smak för Caffe i Lcvamen, och g!orde Bönan bekaitt hos sine Landsmän. Den sändes icke i Marseille förr an Sr 1644. Thcvenot, en namnkunnig resande gjorde wid sin återkomst är 1658 lina wanuer present as nägra Caffe-bönor. Ändteligen är 1669, dä Tuifirté Kei faren l&gt;ade skickat til Ludvig XIV, sin Ambatzadeur Soli, man Aga, som wa^ mycket ushäNen i Paris för sit sörständ och de» artighet, man icke hade irvdt en Turk om at äga, seck man först smaka Caffe, med hwilkcn dryck han undfägnade Frunnmren efter sit Lands maner. Ehuru den war swart til särgen, smakade amper och bätst, gjorde likwäl nyheten at den wann tycke. Ester Solimans bortresa sökie man staffa sig ssels Caffe isrän Turkiet. Fastän man ej förstod sig sä wal pä tilredningen, smakade dcn dock wal. Man efterapade de laquerade Zhee-brädcn! man »kaffade sig porcel!ain« koppar och nättel-dukS se vieiler med guld-fransar, hwarmed Turkarnc servera sit Caffe. Denna mode banade sig snart iväg isrän enstildta hus lil Wärdschuscn. En Armenian wid namn Pascal inrättade är 1672 en Caffe-bod pä marknaden Sl. Germain, och dä marknaden war flnt, fiytlade han den til Ovai de L'Ecole; hwarest han hade wacker förtjenst: men &»»S Eflerir dare woro ej sä lycklige, och war del icke förr än i början af delta Seculum, som en Siciliaiier. wid namn Procopé äterstälde Caffet detz ära. Han upsattc, som Pascal, en Caffe-skänk pä marknaden St. Gcrmain, som war prägtigt utjirad, och läckadc til sig de bäst» Sällstapcn i Paris, dem han weste qwachälla under hela matzan, igenom sin flit och laggranhet at sälja goda w"
cluster_8747692;4;5342;9;3;1250;;1782-06-14T00:00:00Z;1797-01-28T00:00:00Z;1;1790;year+;Sweden;Sweden;Stockholm;1782;['Stockholm', 'Falun', 'Gävle'];['Dagligt Allehanda', 'Fahlu Weckoblad', 'Weckoblad För Gefleborgs Län'];['Sweden'];;;;;;;;stories;"icule ; c&gt;Xersoner, som blifwit npfödde i öfwerfiöd vch rikedomar, fin? gemenligen elaka, sä framt icke et synnerligt 3&gt;&gt; snille friat dem Därifrån. De Jro wane at höra sig berömmas; de» höflighet »warmed de öfwer alt emottages, inblåser dem et högmod som är olideligt, och en »arragtig stolthet; Ingen är nog dristig för at säga dem at de äro näswisa, nia» nptar det häldre med tålamod. De leswa, utan at bliswa warse det de patas; de dö utan St hafwa de» minsta foupson om h»ru narragtige en dåragtig fåfänga dem gjort. En Man med wett och snille, kan rätta et fel, et ord, som han icke bort säga. E» tok däremot rättas aldrig; han gör sig en heder af at ej ändra hwad han gjort eller sagt. Denne beständigheten, denna illa anwända hurtigheten är orsaken til de många öfwerdrifne dispnter, där man enwisaS at förswara narragtiga och isrimmeliga satser, emedan man icke wil tilstå ar ma» sagt c» dårskap; Wen det är en ytterligare dårsiap, at jörswara en redan begången. Det gifwes få männiffor, som icke i samqwäm begå »?.got fel. Om man uprigtigt wille arkänna det, så wore det därigenom redan til hälften nrsägtadt; Men den myndighet hwarmed man söker förswara sitt upföra» e, så orimeligt det ock är, retar hela werlden. Man har medlidande n&gt;ed en människa, som begär et fel och rodnar därsör"
